NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
77649040,J,1,132.311709,388.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36589357,G,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
10515693,H,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
7602521,H,1,132.375231,388.586301,0, , , , , , , , , , , , , , , , , , , , , , , , 
40562850,J,1, , ,0,3.2,2.2,2.5,2.7,2.8,3.8,2.7,3.2,2.4,2.8,2.3,2.9,3,2.5,3,2.6,3.3,2.7,7.6,15.2,15.8,3.3,3.4,2.4
64354495,J,1,132.331591,388.591728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63826384,J,1,132.540861,388.525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036403,J,1,132.51921,388.54247,0,181.6,95.9,95.8,96.4,136.1,143.6,188.7,186.3,221.7,260.2,214.2,265.4,270.8,207.4,177.2,254.2,203.3,277,222.2,274.2,269.4,271.7,233,211.3
8353888,J,1,132.58494,388.52374,0,161,122.3,99.1,74.5,120.2,124.3,184.7,214.6,137.4,161.4,181.2,203.4,202.3,194.7,196.2,215.4,156,161.2,212.4,216.5,196.5,220.8,183.9,156.4
19111892,J,1,132.590411,388.530206,0,146.4,121,99,86.1,114.3,124.3,218.3,214.8,149,194,216,252.8,258.5,224.6,212.9,229.3,187.4,204.4,246.7,246.8,260,254.2,264.1,206.4
17959478,J,1,132.361961,388.574351,0,52.4,58.4,48.2,5.8,12.3,53,35.5,44.9,58.7,95.2,66.7,66.7,89.7,97.3,94.8,103.8,69.4,79.5,56.2,60.8,80.6,69.1,109.1,76.1
2682274,J,1,132.35641,388.58135,0,53.3,62,59.9,5.4,6.9,52.3,49.5,50.9,55.8,75.7,55.6,67,99.2,114.4,104.7,95.1,139.6,76,68.8,60.2,69.7,69.4,113.3,96.5
41070818,J,1,132.365148,388.568196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326843,J,1,132.370981,388.568071,0,162.8,138.6,83.9,101.7,117.1,117.9,128.2,167.1,208.6,210.1,180.5,203.3,185.2,261.3,185.5,212,206.5,258.9,224.4,221.2,230.1,216.7,231,189.1
34476317,J,1,132.375042,388.559976,0,125.7,136.6,83.1,80,107,111.7,123,158,181.8,199.7,151.4,174.9,179.1,179.4,166.3,161.9,172.5,216.7,181.2,211.8,171.5,166.7,190.5,177.9
1590767,H,1,132.37992,388.568463,0,271.3,219.1,178.7,177.5,147.3,155.5,208.5,258.2,348.4,308.9,328.3,372.1,402.6,342.2,425.1,376.3,406.1,399.9,354.7,364.7,360.8,325.9,338.1,297.9
58889403,J,1,132.380267,388.564221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64215745,J,1,132.346702,388.600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069176,J,1,132.344901,388.59378,0,227.9,184.6,136.9,160.1,126.3,129.3,185.4,185.1,238.6,248.1,256.4,315.2,287.4,265.3,256.8,263.8,275.7,342.2,284,307.3,341.7,327.7,315.9,292.3
51191669,J,1,132.343991,388.600941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157079,J,1,132.33932,388.60332,0,211.6,187.2,178.1,186.5,84.3,141.3,201.6,204,276.4,276.6,278.8,350,346.5,318.5,248,298.8,319.5,330.1,313,421.8,355.8,382.7,308,293.7
49950204,J,1,132.343371,388.601297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950205,J,1,132.341561,388.599827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590729,J,1,132.339201,388.60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21639686,J,1,132.378515,388.575569,0,153.2,90.2,85.6,141.9,110.1,96,96.2,131.8,125.6,154,139.2,155.8,148.9,160.2,159.2,129.5,133,151.9,179.7,170.3,172.4,172.7,163.5,144.4
42879587,J,1,132.37456,388.576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80665481,J,0.1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59399478,J,10,132.364044,388.561002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682074,J,1,132.365557,388.559085,0,0.22,0.25,0.25,0.21,0.22,0.22,0.26,0.25,0.21,0.21,0.22,0.25,0.26,0.21,0.22,0.22,0.21,0.21,0.22,0.21,0.22,0.21,0.21,0.21
8403029,J,10,132.36459,388.55828,1,97.8,62,68.6,52.5,42.5,42.4,76.3,83.7,110.9,154.7,150.1,167,180.8,155,138.5,173.1,227.7,160.1,137.8,111.7,95.8,114.9,118.8,109
42333390,J,10,132.320021,388.561188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361014,J,10,132.359061,388.560475,0,198,216,115,89,94,111,152,212,335,279,302,348,587,404,370,318,397,340,327,287,293,284,259,240
76374981,J,10,132.366456,388.557769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318147,J,10,132.364075,388.55273,0,95.2,55,53.9,39.8,30.1,42,78.3,76.7,119.6,146.7,121.8,157.6,145.3,157.8,138.3,170.2,145.2,121.8,144.5,96,91.7,87.7,105.9,91.1
57494694,J,10,132.309631,388.567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521445,J,10,132.322291,388.570781,0,142.9,116,101,88,91.8,90.3,111,103.8,109.8,97.4,101.1,101.8,113.6,104.9,107.2,104.2,125.8,111.7,123.8,117.9,118.2,128.5,132.2,142
8419668,J,10,132.329201,388.574511,0,364,303,234,169,185,203,459,362,552,466,423,405,431,399,412,423,446,454,529,469,576,545,477,511
40909989,J,1,132.350231,388.583981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40909990,J,1,132.347831,388.531585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25505673,J,1,132.340988,388.525477,0,244,208.8,160.9,190.8,160.4,212.6,226.7,303.2,255.7,272.1,292.6,301.6,324,308.5,294.3,313.9,309.7,326.8,340.2,389.3,391.9,370.2,456.4,264
