NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
1590587,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
40706891,G,10,132.184321,388.667887,0, , , , , , , , , , , , , , , , , , , , , , , , 
29357488,G,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
1589609,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
82740746,J,0.1,132.239191,388.648931,0,65.9875,59.75,48.5375,50.225,46.325,48.825,70.225,86.4,99.025,95.675,103.1625,97.575,94.275,99.5375,108.0625,99.6375,120.825,88.225,94.7,99.4,89.3125,80.1625,77.425,68.7625
84024003,J,0.1, , ,0,65.9875,59.75,48.5375,50.225,46.325,48.825,70.225,86.4,99.025,95.675,103.1625,97.575,94.275,99.5375,108.0625,99.6375,120.825,88.225,94.7,99.4,89.3125,80.1625,77.425,68.7625
19867677,J,10,132.246297,388.656424,0,72.9,80.8,46.3,57.9,45.4,59.2,60.7,73.3,60.1,63.1,67.5,747,89,62.4,55.9,77,811,62.8,65.1,91,57.2,76.5,73.1,66.6
81782820,J,1,132.196901,388.666318,1,110.0111111,107.9111111,83.72222222,78.75555556,68.8,79.04444444,83.37777778,115.3333333,220.4,204.0555556,165.1,220.7888889,229.6777778,292.6111111,306.6666667,194.9222222,207.4333333,250.0777778,207.5666667,152.8555556,150.8,154.9555556,140.5,129.0777778
83398935,J,1,132.175372,388.664342,0,172.532,138.142,114.7493333,110.47,116.71,110.2166667,147.0566667,196.1386667,225.4646667,203.228,228.924,264.4186667,336.7833333,240.7633333,241.0913333,244.1046667,247.006,274.642,283.0333333,322.2233333,316.3566667,334.7893333,296.6633333,266.6766667
83488294,J,1,132.25241,388.66825,0,67.8125,60.76875,48.4875,48.30625,55.76875,49.49375,59.3875,68.15,76.04375,80.5625,94.1375,85.3375,100.01875,90.1375,86.25,83.36875,76.55,85.28125,89.1125,102.09375,93.775,94.6,92.23125,80.71875
83661285,J,1,132.2300576,388.574471,0,172.975,155.7,117.75,96.95,94.575,121.125,172.1,190.375,189.05,193.125,190.35,229.625,252.4,229.75,229.825,213.3,236.075,235.725,248.925,248.675,281.75,275.375,266.875,229.475
83703061,J,1,132.20136,388.64226,0,149,123.5,112.5,83,90,89.5,96,122,185,124.5,189.5,231.5,172.5,198,166.5,174,204.5,190,187,223,211.5,201,190.5,184
83976882,J,1,132.23322,388.63398,0,100.7545455,84.31818182,71.78181818,61.28181818,57,69.45454545,100.2545455,95.79090909,90.45454545,102.5454545,99.15454545,116.2636364,110.1818182,112.5727273,106.0181818,120.8363636,107.2272727,120.8272727,130.9636364,145.3545455,134.9727273,130.7909091,126.1727273,122.2363636
84024002,J,1,132.24663,388.62921,0,94.925,82.375,73.325,64.9,70.025,70.3,65.25,72.175,65.025,61.71,64.355,77.275,82.075,73.075,84.7,62.82,61.5375,100.075,78.45,114,106.75,104.6,111.125,78.8
80542501,J,10,132.230294,388.675797,0,205.1413655,160.0718876,138.8451004,124.3490763,117.6675904,124.8172289,158.6562249,201.3973896,213.303494,222.7874297,236.135743,263.661004,302.2746185,262.4455823,247.0640964,251.9738153,263.5003614,275.3733735,291.1173896,298.2154618,307.0823293,303.2481928,296.5080321,260.7409639
60429296,J,10, , ,0,14.8,13.3,19.8,13.9,2.3,10.8,21.4,102.8,104.2,103.9,104.9,111.4,108.6,145,107.4,106.5,115.1,137.9,11.9,29.4,27.8,21.5,8.6,80
60509138,J,1, , ,0,15.9,15.9,6.2,14.1,2.3,1.5,21.8,16.1,102.4,63.1,87.4,97.5,109.7,162,117.5,103.6,114.2,169.5,17.7,27.4,41.1,27.8,11.6,7.3
60509137,J,1, , ,0,2.6,2.1,1.3,1.3,1.1,17,2.6,1.4,102.7,103.4,83.9,85.5,48.7,36,97.6,78.9,65.5,22.9,0.5,0.5,0.5,0.5,0.5,0.5
