NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
1590587,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
40706891,G,10,132.184321,388.667887,0, , , , , , , , , , , , , , , , , , , , , , , , 
29357488,G,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
1589609,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
82740746,J,0.1,132.239191,388.648931,0,57.0625,46.9375,60.7,49.3375,62.8625,49.2875,60.35,67.825,86.6,93.575,95.7625,97.2625,94,78.55,94.525,105.7625,89.05,89.2375,91.75,79.9875,83.3375,90.7625,68.45,73.1375
84024003,J,0.1, , ,0,57.0625,46.9375,60.7,49.3375,62.8625,49.2875,60.35,67.825,86.6,93.575,95.7625,97.2625,94,78.55,94.525,105.7625,89.05,89.2375,91.75,79.9875,83.3375,90.7625,68.45,73.1375
19867677,J,10,132.246297,388.656424,0,79.7,98.9,87.8,62.4,38.1,116.4,56.2,94.9,70.9,76.6,68.8,72.3,94.2,68.5,115.3,63.3,519,602,637,696,67.3,105.2,83.6,69.3
81782820,J,1,132.196901,388.666318,1,120.9777778,109.2444444,88.17777778,70.45555556,69.75555556,85.06666667,104.8777778,142.5,341.4333333,260.7333333,255.4,223.9555556,379.8111111,238.3111111,191.9888889,213.5333333,218.3333333,213.4444444,189.2666667,171.0555556,156.9222222,156.0888889,158.8555556,163.3777778
83398935,J,1,132.175372,388.664342,0,216.4233333,146.5073333,127.3366667,117.0906667,105.9966667,117.2966667,172.0433333,217.4993333,235.338,242.0866667,248.4106667,264.9526667,317.5706667,289.912,228.4853333,250.934,253.6833333,268.1546667,310.7293333,311.5433333,308.7366667,335.6233333,296.4033333,289.544
83488294,J,1,132.25241,388.66825,0,70.175,65.71875,68.2,60.875,59.70625,67.53125,77.43125,74.19375,77.6625,79.875,86.68125,92.38125,89.20625,88.0375,86.55625,82.825,92.09375,85.91875,88.1875,95.65625,88.35625,82.73125,87.425,74.1875
83661285,J,1,132.2300576,388.574471,0,186.075,135.4,129.95,99.3,99.425,117.3,161.5,211.825,210.7,217.425,218.425,229.925,263.825,237.975,218.325,229.4,228.2,231.375,254.975,267.725,297.325,267.4,262.65,249.675
83703061,J,1,132.20136,388.64226,0,132,102.5,113.5,73,118.5,77,95,117,150.5,153,177.5,172,188.5,174,240,242,213,192,211.5,221,203,217.5,156.5,173
83976882,J,1,132.23322,388.63398,0,88.01818182,81.86363636,74.88181818,69.24545455,62.77272727,58.58181818,82.38181818,94.48181818,106.3090909,125.8909091,115.4727273,126.8,129.8363636,128.7636364,117.9545455,139.3363636,123.9727273,138.9,147.7181818,126.3090909,131.3454545,128.7727273,120.2181818,118.5909091
84024002,J,1,132.24663,388.62921,0,102.05,78.225,67.525,54.075,57.625,77.7,77.125,93.075,94.125,94.675,81.925,77,83.25,86.225,83.75,98.1,94.525,83.975,93.725,101.575,100.45,100.65,98.475,93.6
80542501,J,10,132.230294,388.675797,0,217.1746988,170.5317269,140.5289157,124.8232932,114.6670683,126.7084337,174.5975904,207.2199598,231.6866265,245.7467068,250.2651004,276.7969076,314.72249,271.4087952,258.8606827,263.0419679,271.1069076,290.5032932,303.8841767,317.0744578,318.3248996,321.8698795,298.7148594,265.935743
60429296,J,10, , ,0,8.7,1.9,30.8,13.1,1.5,11.8,15.5,9,35.4,6.7,13.6,19.5,7.6,21.8,23.7,10.8,29.5,6.5,5.9,1.2,3.3,2.3,1.4,2
60509138,J,1, , ,0,6,1.7,1.5,13.7,1.1,12.1,11.3,13.6,35.6,10.9,20.3,20.3,10.2,31.7,24.4,15.7,37.9,9.8,11.8,1.5,3.9,2.7,1.7,2.3
60509137,J,1, , ,0,1.7,0.5,29.3,9.7,1.4,2.8,40.2,0.6,0.8,4.5,1,0.7,1.7,1,0.7,1,1.1,0.6,1,0.9,1.1,2.4,0.6,0.7
