NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
77649040,J,1,132.311709,388.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36589357,G,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
10515693,H,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
7602521,H,1,132.375231,388.586301,0, , , , , , , , , , , , , , , , , , , , , , , , 
40562850,J,1, , ,0,10.6,2.5,2.6,13.1,2.9,22.2,3,81.1,110.4,110.4,110.8,110.4,109.2,110.7,110.9,109.5,111.2,111.6,111.9,108.4,108,2.6,80.9,3.2
64354495,J,1,132.331591,388.591728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63826384,J,1,132.540861,388.525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036403,J,1,132.51921,388.54247,0,157,136.9,97.3,112.7,103.4,160.7,179,214.2,170.2,257.1,195.4,207,250.6,173.8,176.4,220.7,203,208.7,229.5,257.1,235.5,313.5,220,221.9
8353888,J,1,132.58494,388.52374,0,156.7,117.8,115.2,124,98.8,163.8,144.1,152,176.9,149.6,176,189,196.7,149.3,192.8,175.2,167.4,191.1,218.3,238.6,223.8,300.5,170.5,147.7
19111892,J,1,132.590411,388.530206,0,152.6,232.9,127.8,114.9,135.5,161.5,157.7,214,239.9,226.6,185.8,231.3,265.2,195.5,209.1,186.7,177.6,228.7,259.7,289.7,344.6,303.9,216.7,173.6
17959478,J,1,132.361961,388.574351,0,51.7,64.9,57.6,42.1,3.6,7.2,51,52.8,61.9,65,102.2,72.6,74.9,79.3,85.9,77,90.1,60.6,57.6,103.5,64.7,85.1,86.4,72.6
2682274,J,1,132.35641,388.58135,0,47.6,59,55,41.6,24.4,46.5,48.3,60.4,62.2,60.7,85.7,61.6,71.6,80.6,63.9,89,80.1,67.4,70.6,99.4,63.9,79.3,81.5,68.1
41070818,J,1,132.365148,388.568196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326843,J,1,132.370981,388.568071,0,138.6,131.5,104.5,105,224.4,140.1,151.2,198.6,206.4,206.2,185,199.6,194.9,166,163.2,174.3,200.4,202.8,240.8,203.1,225,212.4,229,201.4
34476317,J,1,132.375042,388.559976,0,116.3,106.5,104.7,79.9,95.3,126,108.1,181.3,185.9,179.9,230.2,170.1,196.3,185.8,153.8,168.7,178.2,192,187.2,207.5,216.6,199.9,177.2,176.2
1590767,H,1,132.37992,388.568463,0,256.2,225.8,204.3,190.5,147.8,173,226.2,262.5,303.4,321.2,347.4,347,325.8,338.3,303.2,332.7,331.3,359.5,391.5,411,417.1,392.8,364.2,305.9
58889403,J,1,132.380267,388.564221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64215745,J,1,132.346702,388.600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069176,J,1,132.344901,388.59378,0,255.8,271.1,173.1,127.2,107.7,131.6,161.7,171.4,247,251.4,278.7,269.3,300.7,266.9,233.9,256.5,279.7,285.3,291.9,357.5,332.9,317.6,351.5,249.2
51191669,J,1,132.343991,388.600941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157079,J,1,132.33932,388.60332,0,285.7,316.6,215.6,128.9,122.3,131.2,188.2,180.9,333.6,258,275.2,267.5,332.7,265.8,264.8,259.9,269,292.4,310.2,336.2,316.8,378.6,300.2,269.4
49950204,J,1,132.343371,388.601297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950205,J,1,132.341561,388.599827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590729,J,1,132.339201,388.60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21639686,J,1,132.378515,388.575569,0,121.9,96.7,105.6,93.1,82.5,92.7,116.6,110.2,146.1,118.2,129.7,123.7,133.4,138,117,144.2,127.7,132.7,144.3,138.6,138.3,186.7,138.1,120.7
42879587,J,1,132.37456,388.576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80665481,J,0.1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59399478,J,10,132.364044,388.561002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682074,J,1,132.365557,388.559085,0,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.26,0.22,0.21,0.25,0.21,0.26,0.26,0.22,0.26,0.21,0.25,0.26,0.22,0.21,0.21,0.22
8403029,J,10,132.36459,388.55828,1,90,79.7,93.6,73,78.3,78.2,93.3,122.8,120.1,143.1,200,149.2,163.9,174.5,153.8,152.2,152.6,134.4,117.3,101.5,118.4,112.3,116.9,139.4
42333390,J,10,132.320021,388.561188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361014,J,10,132.359061,388.560475,0,205,178,161,153,95,187,192,236,240,280,316,332,549,315,499,885,820,894,828,310,323,294,287,234
76374981,J,10,132.366456,388.557769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318147,J,10,132.364075,388.55273,0,66.4,76.3,68.3,60.7,75.4,72.2,64.4,125.4,112.9,142.3,208.1,140.4,145,171.9,143.3,136.8,144.3,109,102.1,91,113.8,101.9,117.9,130.6
57494694,J,10,132.309631,388.567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521445,J,10,132.322291,388.570781,0,112.6,80.6,80.1,99.4,51.8,77.6,127.4,214.5,168.3,163.7,166.2,243,266.7,244.8,207.9,218.9,253.2,200,123,198.2,143.1,156.9,138.9,159.5
8419668,J,10,132.329201,388.574511,0,344,224,163,168,197,189,294,430,344,369,374,501,513,490,381,385,417,465,435,451,451,477,506,440
40909989,J,1,132.350231,388.583981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40909990,J,1,132.347831,388.531585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
