NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
77649040,J,1,132.311709,388.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36589357,G,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
10515693,H,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
7602521,H,1,132.375231,388.586301,0, , , , , , , , , , , , , , , , , , , , , , , , 
40562850,J,1, , ,0,2.9,9.1,15.5,22,21.8,63.5,2.9,3,111.2,109.4,110.3,103.1,108,103.5,108,103.6,108.9,108.7,2.7,36.2,3.7,2.8,3.3,2.6
64354495,J,1,132.331591,388.591728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63826384,J,1,132.540861,388.525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036403,J,1,132.51921,388.54247,0,166.6,115.6,98.1,108,135.3,155.5,208.9,183.2,167.8,181.7,167.7,195.1,306.9,192.9,190.2,196.9,160.8,187.8,227.1,249.5,247.4,253.4,255.6,154
8353888,J,1,132.58494,388.52374,0,149.8,133.3,85.7,91.4,177.3,140.9,187.3,144.6,146,184.9,159,171.2,249.6,151.2,159.9,156.1,186.8,192.9,179.2,220.4,223,213,232.1,133
19111892,J,1,132.590411,388.530206,0,160,134.3,94.9,99.4,165.7,156.8,192.2,192.7,177,191.6,187.5,219.5,275,188.1,198.7,202.6,188.2,228.4,239.7,293.2,285.7,243.2,243.2,201.2
17959478,J,1,132.361961,388.574351,0,88.4,46.5,54.5,52.6,28.4,19.1,42.7,43.4,60.2,67.2,80.8,86.3,64.4,80.7,79.4,116.6,61.4,56.1,77.8,75.3,64.2,63.4,104.7,69.7
2682274,J,1,132.35641,388.58135,0,90.7,54.9,53.5,39.9,31.3,20.2,47,52.3,62.3,66.6,96.4,84.9,83.3,81.9,75.8,102.8,65.8,63.3,75,72.6,66.5,75.6,96.8,73
41070818,J,1,132.365148,388.568196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326843,J,1,132.370981,388.568071,0,181.6,152.3,100.1,146,107.2,124.5,155.9,161.6,229.9,190.4,200.1,186.6,205.5,179.8,205.9,216.4,180,231.4,209.7,224.3,237,200.5,231,161.6
34476317,J,1,132.375042,388.559976,0,152.8,130.9,100.4,97.3,128.9,122.6,160,168.7,199,141.7,176.9,177.1,193,149.7,184,167.8,169.8,196.6,195.5,212.4,190,211.7,210.4,161.6
1590767,H,1,132.37992,388.568463,0,251.5,201.2,149.5,148.6,197.3,159.1,247.1,259,278,324,325.1,355.7,362,352.8,342.4,335.2,315.4,343.4,350.2,373.4,347.7,360.7,362.8,339
58889403,J,1,132.380267,388.564221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64215745,J,1,132.346702,388.600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069176,J,1,132.344901,388.59378,0,247.8,169.1,168.5,143.6,116.5,126.1,192.6,312.9,193.7,236.4,238.9,259.5,319.5,300.4,257,235.4,0,475.4,361.4,319.8,356.3,322.5,337.1,330.2
51191669,J,1,132.343991,388.600941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157079,J,1,132.33932,388.60332,0,223.4,191.6,215.4,149.5,139.9,130.5,176.7,202.2,246.2,251.9,295.6,264.8,284.3,310.7,316.1,214.6,0,237.5,310.7,331.7,334.3,346.3,321.3,312.9
49950204,J,1,132.343371,388.601297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950205,J,1,132.341561,388.599827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590729,J,1,132.339201,388.60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21639686,J,1,132.378515,388.575569,0,128,129,101.6,85.6,59.2,91.5,92.3,126.9,141.1,121.2,131.4,163,179.9,146.9,117.1,111.2,133.1,137.7,151.6,139.1,137.6,146.5,131.5,144
42879587,J,1,132.37456,388.576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80665481,J,0.1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59399478,J,10,132.364044,388.561002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682074,J,1,132.365557,388.559085,0,0.22,0.22,0.22,0.25,0.22,0.25,0.21,0.21,0.21,0.22,0.22,0.21,0.22,0.21,0.22,0.25,0.33,0.22,0.22,0.21,0.22,0.21,0.25,0.22
8403029,J,10,132.36459,388.55828,1,82.8,64.8,66.6,53.9,82.5,61.3,83,98.2,129.1,123.2,126.9,157.7,202.3,141.6,153.4,144.4,168.1,142.1,125.6,119.7,109.7,96.4,113.2,113.9
42333390,J,10,132.320021,388.561188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361014,J,10,132.359061,388.560475,0,184,168,147,104,129,130,228,227,258,252,334,346,370,299,476,341,347,345,345,266,318,252,319,254
76374981,J,10,132.366456,388.557769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318147,J,10,132.364075,388.55273,0,59.6,44.2,71.9,51.7,78.3,62.8,77.2,102.7,141.2,133.8,130.9,125.8,189.6,138,147.9,126.9,155.1,121.3,108.2,116.6,102.3,120,107.1,95.4
57494694,J,10,132.309631,388.567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521445,J,10,132.322291,388.570781,0,117.3,102.6,69.1,79.1,52.5,95.4,116.1,121.4,119.8,159.7,157.3,135,154.1,150.3,137,130.9,109,132.3,105.9,118.1,148.3,156,155.1,131.6
8419668,J,10,132.329201,388.574511,0,363,320,227,146,168,225,301,374,304,381,339,410,354,316,296,362,424,396,530,504,514,578,520,489
40909989,J,1,132.350231,388.583981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40909990,J,1,132.347831,388.531585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25505673,J,1,132.340988,388.525477,0,216.4,225,176.7,150.1,155.1,199.6,227.3,258.4,228.1,259.8,332.6,263.7,380.5,264.8,249.5,302.5,258.9,290.7,351.8,396.7,379.6,388.6,345.6,257.1
