NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
77649040,J,1,132.311709,388.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36589357,G,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
10515693,H,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
7602521,H,1,132.375231,388.586301,0, , , , , , , , , , , , , , , , , , , , , , , , 
40562850,J,1, , ,0,18.9,3.7,35.5,18.1,22.9,23.2,2.6,41.4,110.5,111,111.4,111.2,109.2,109.7,111.8,112.4,110.9,110.7,112.6,109.3,111.9,103.5,81.6,4.1
64354495,J,1,132.331591,388.591728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63826384,J,1,132.540861,388.525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036403,J,1,132.51921,388.54247,0,125.3,161,84,92.8,98.1,139.9,166.7,206.7,189.8,163.7,192.4,209.7,228.4,170.9,161.3,163.3,186.7,188.8,244.3,226.8,271.1,288.4,221.9,194.1
8353888,J,1,132.58494,388.52374,0,121.4,101.4,116.6,87.3,101.6,104.9,131.2,152.6,138,172.5,211.2,178.7,171.6,144.2,183.1,157.9,222.4,216.2,179.1,194.8,215.9,256.8,200.6,180.7
19111892,J,1,132.590411,388.530206,0,136.5,114.6,124.7,99.5,102.2,119,157,228.9,188.4,179.4,235.9,192.1,237.6,190.7,178.4,169.9,182.3,266.2,230.2,248.1,292.6,264.4,222.9,185.7
17959478,J,1,132.361961,388.574351,0,69.1,28.5,46.9,26.1,10.3,53,38.4,62.1,61.7,73.1,76.7,71.9,72.9,115.7,101.6,96.7,60.2,67.2,68.7,99.8,54.5,52,55,48.9
2682274,J,1,132.35641,388.58135,0,51.4,47.3,49.3,16.7,48.5,22.4,47,51.2,54.9,57.2,75.5,69.1,71.9,79.8,76.8,84.7,76.3,69.2,77.6,99.5,60.5,57.2,57.9,55.9
41070818,J,1,132.365148,388.568196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326843,J,1,132.370981,388.568071,0,141.4,122.4,91.1,112.5,100.7,153.6,150.7,195.8,191.6,217.1,168.1,180.1,233.4,203.6,191.1,182.8,222.3,213.3,206.2,255.1,258,232.9,208.2,180.6
34476317,J,1,132.375042,388.559976,0,137,131.8,88.1,103.4,99.9,138.8,143.9,159.1,146.5,153.8,153.2,163,180.5,155.8,188.5,183.2,217.9,194,204.9,222.9,211.4,190.1,169.4,190.9
1590767,H,1,132.37992,388.568463,0,269.6,195.4,160.7,159.3,172.2,163.5,207.2,232.4,274.1,298.5,328,310,354.6,329.6,375.9,317.8,407.5,327.4,337,342.6,409.3,368.8,397.5,308.6
58889403,J,1,132.380267,388.564221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64215745,J,1,132.346702,388.600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069176,J,1,132.344901,388.59378,0,241.3,170.3,160.3,121.2,115.4,143,172.6,203.9,250.5,215.6,248.9,270.8,285.1,252,215.5,219.4,253,264.2,277.5,300.2,343.2,328.8,337.7,240.1
51191669,J,1,132.343991,388.600941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157079,J,1,132.33932,388.60332,0,254.2,188.4,149.4,140.8,116.1,137.1,187.7,193.6,230.6,248.5,320.1,243.3,291.7,247.3,226.8,258.2,322.4,299.8,312,331,354.2,310.9,321.7,298.9
49950204,J,1,132.343371,388.601297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950205,J,1,132.341561,388.599827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590729,J,1,132.339201,388.60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21639686,J,1,132.378515,388.575569,0,127.1,84.4,78.9,81.1,97.9,86.7,115.7,118.9,85.1,125.1,127.6,129.5,160.8,108.1,115.7,132.7,132,168.1,149,163.7,138.7,154.4,151,137.7
42879587,J,1,132.37456,388.576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80665481,J,0.1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59399478,J,10,132.364044,388.561002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682074,J,1,132.365557,388.559085,0,0.22,0.22,0.28,0.21,0.22,0.22,0.21,0.22,0.29,0.21,0.28,0.23,0.22,0.22,0.22,0.21,0.28,0.21,0.21,0.21,0.21,0.21,0.21,0.22
8403029,J,10,132.36459,388.55828,1,100.9,68.4,73.8,53.3,76.1,79.2,96.7,92.5,127,124.8,159.7,136.4,192.3,171.8,167.5,214.8,165.5,124.9,124.1,114.4,114.5,153,118.5,113.6
42333390,J,10,132.320021,388.561188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361014,J,10,132.359061,388.560475,0,226,163,156,116,123,115,174,225,467,294,286,295,358,327,408,381,439,393,279,327,335,277,312,284
76374981,J,10,132.366456,388.557769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318147,J,10,132.364075,388.55273,0,93.1,69.8,38.6,45.7,47.7,79.9,80.7,81.9,99.7,128.5,107.8,137.9,185.2,141.1,147.8,143,154,106.2,106.5,105,116.8,144.8,96.8,94.8
57494694,J,10,132.309631,388.567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521445,J,10,132.322291,388.570781,0,111.6,108.1,85.4,77.3,53.4,76,159.8,221.2,192.3,257.8,182.9,236.5,254.9,208.4,221.1,225,229.5,252.1,159.2,143.7,146.6,141.8,151,133.7
8419668,J,10,132.329201,388.574511,0,273,209,246,197,297,161,277,381,339,408,374,414,501,451,371,385,451,598,373,457,444,496,561,440
40909989,J,1,132.350231,388.583981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40909990,J,1,132.347831,388.531585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
