NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
77649040,J,1,132.311709,388.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36589357,G,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
10515693,H,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
7602521,H,1,132.375231,388.586301,0, , , , , , , , , , , , , , , , , , , , , , , , 
40562850,J,1, , ,0,20.1,2.8,106.2,105.1,104.9,102.3,105.3,99.9,110.6,111.2,110.3,106.4,109.5,111.4,111.4,111,110.3,109.5,110.6,109.8,107.2,14.9,103.1,3.6
64354495,J,1,132.331591,388.591728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63826384,J,1,132.540861,388.525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036403,J,1,132.51921,388.54247,0,125.2,125.8,103,94.2,133.9,200.4,209.4,187.9,176.9,181,205.1,273.1,256.7,176.4,240.7,181.8,205.3,209.2,221.2,266,239.4,257.4,249,232.3
8353888,J,1,132.58494,388.52374,0,118.1,167.7,110.4,117.8,189.1,129.6,148,196.3,187.6,189.4,161.4,195.7,205.7,196.9,173.1,161.1,201.1,197.5,194.6,203.2,258.2,191.3,218.8,133.1
19111892,J,1,132.590411,388.530206,0,146.2,157.2,108.5,121.6,220.9,149.2,172.5,202.4,216.7,185.6,170.6,195.2,232.1,205.4,193.3,182.6,225.3,238.4,236.6,259,303.9,256.3,313.5,188.6
17959478,J,1,132.361961,388.574351,0,78.1,55.9,56.8,48.5,7,50.4,53.7,58.9,75.7,82.6,71.9,63.4,65.7,81,92.2,69.1,65.1,55.1,75.9,54,67.5,77.7,61.8,101.3
2682274,J,1,132.35641,388.58135,0,73.6,55.7,62.1,55.2,5.8,50.2,59.5,28.8,68.3,69.7,96.8,69.7,84,65.9,80.7,116,92.9,74.5,71.7,65.8,67,83.7,125,95
41070818,J,1,132.365148,388.568196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326843,J,1,132.370981,388.568071,0,145.7,118.3,104.3,105.1,115.5,131,190.1,183.2,157.6,168,172.4,191.3,221.5,223.3,198.3,175.9,222.2,184.9,241.5,218.9,237.4,270,211.6,191
34476317,J,1,132.375042,388.559976,0,161.7,122.6,105,98.4,100.8,112.2,139.1,167.8,203.3,169,225.6,165.7,202,173.4,192.8,170.6,235.7,179.1,219.7,215.9,209.4,195.4,176.1,191.7
1590767,H,1,132.37992,388.568463,0,253.4,219.9,242.1,247.2,153.7,157.5,249.4,251.5,325.4,313.5,330.2,419,447.6,337.9,354.3,329.8,318.2,366.1,360,395.2,402.6,345.7,363.6,290.9
58889403,J,1,132.380267,388.564221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64215745,J,1,132.346702,388.600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069176,J,1,132.344901,388.59378,0,212.7,185.4,182.5,181.5,175.5,150.9,170.3,217.7,244.5,241.2,245.2,319.6,365.5,307.4,251.2,293.1,303.8,354.3,301.4,296.8,370.1,326,289.4,312.2
51191669,J,1,132.343991,388.600941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157079,J,1,132.33932,388.60332,0,271,189.7,216.7,140.8,127.3,142.6,170.1,197.3,225.8,292.9,273.3,291.7,320,336.2,263.7,402.6,263.5,296.1,324.5,339.3,361.9,363.7,355.3,359.6
49950204,J,1,132.343371,388.601297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950205,J,1,132.341561,388.599827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590729,J,1,132.339201,388.60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21639686,J,1,132.378515,388.575569,0,123.5,117.7,104.9,75.2,82.3,106.2,111.6,114.8,168.7,101.6,119.8,126.4,157,154.8,200.5,145.5,142.8,196.8,146,142,207.8,156.8,162.9,131.9
42879587,J,1,132.37456,388.576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80665481,J,0.1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59399478,J,10,132.364044,388.561002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682074,J,1,132.365557,388.559085,0,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
8403029,J,10,132.36459,388.55828,1,107.3,134.7,92.3,51.6,65.4,41,93.6,91.8,147.6,129.5,152,175.8,168.6,147.2,181.7,167.1,160.4,135.3,112.5,131.6,138.8,106,116,136.8
42333390,J,10,132.320021,388.561188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361014,J,10,132.359061,388.560475,0,217,154,153,142,152,138,165,227,294,587,292,413,730,346,421,333,721,318,385,372,467,325,244,232
76374981,J,10,132.366456,388.557769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318147,J,10,132.364075,388.55273,0,83,117.3,93.8,47,64.3,44.4,101.5,76.4,103,123.8,150.6,175.8,164.4,122.1,187.4,173,182.6,132.3,117.9,132.1,125.5,102.5,138.3,135.3
57494694,J,10,132.309631,388.567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521445,J,10,132.322291,388.570781,0,146,80.4,128.6,102.6,90.8,88.8,120.1,191.5,188.9,193.7,217.9,305.3,314.8,218.4,215.9,270.7,274.3,242.3,156.9,258.5,220.9,167.9,176.4,155.7
8419668,J,10,132.329201,388.574511,0,290,214,200,165,161,258,370,342,345,369,424,479,529,426,413,449,437,514,492,492,527,523,491,504
40909989,J,1,132.350231,388.583981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40909990,J,1,132.347831,388.531585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
