NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
77649040,J,1,132.311709,388.598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36589357,G,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
10515693,H,1,132.35369,388.58738,0, , , , , , , , , , , , , , , , , , , , , , , , 
7602521,H,1,132.375231,388.586301,0, , , , , , , , , , , , , , , , , , , , , , , , 
40562850,J,1, , ,0,13.3,2.6,2.9,2.9,2.9,51.9,2.6,3.2,107.9,110.9,109.7,110.8,109.8,111.9,111.1,107.6,110.6,111.1,111.1,14.9,105.7,3,2.5,3.1
64354495,J,1,132.331591,388.591728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63826384,J,1,132.540861,388.525605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036403,J,1,132.51921,388.54247,0,148.1,84.9,101.1,141.6,132.1,135.3,210,170.8,216.9,191.1,169.2,190.2,252.7,198.3,171.2,187,184.1,199.5,219.4,252.5,260.6,271,270.8,169.8
8353888,J,1,132.58494,388.52374,0,101.1,100.9,101.4,118.8,130.8,115,150.7,148.2,135.2,167.8,180.6,195.6,217.7,180.9,178.4,166.2,158.1,168.2,183.3,228.9,228.8,234.6,189.1,169
19111892,J,1,132.590411,388.530206,0,147.6,125.3,101.7,105.8,118.3,122.2,151.3,192.2,190.7,192.4,204.9,216.4,272.4,210.7,174.6,189.5,198.2,213.3,237.3,263.9,304.3,326,223.3,185.7
17959478,J,1,132.361961,388.574351,0,61,61.8,33.9,62.5,47.7,54.3,49.6,43.9,55.5,57.6,65.4,89.6,60.7,80.7,71.3,71.8,70.9,63.8,38.7,60.7,71.6,63.7,48.3,58.6
2682274,J,1,132.35641,388.58135,0,80,61.3,55.6,65.3,49.9,50.5,50.1,49.3,57.1,64.1,72.9,60.1,88.5,61.5,79.7,90.9,86,59.9,73.2,66.1,90,74.3,80.4,60.2
41070818,J,1,132.365148,388.568196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326843,J,1,132.370981,388.568071,0,150.5,135,111.5,187.8,131.8,112,144.5,191.6,190.5,211.9,165.2,135,196.6,192.3,184.1,173.2,190.4,216.8,201.6,267,267.8,232.6,210.7,169.4
34476317,J,1,132.375042,388.559976,0,134.3,131.3,112.9,140.9,128.5,129.2,144.7,180.3,180.6,195.6,161.2,178.3,198.1,193.1,168.5,195.5,170.9,196.6,164.3,199.8,191.8,184.3,185.4,164.8
1590767,H,1,132.37992,388.568463,0,248.5,196.4,211.5,149.7,148.3,143.1,203.2,242,302.7,281.9,306.6,337.1,358.1,340,311.6,315.8,307.1,324.7,340.2,373.8,390.5,410.9,322.4,295.9
58889403,J,1,132.380267,388.564221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64215745,J,1,132.346702,388.600636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32069176,J,1,132.344901,388.59378,0,211.3,192.9,146.4,164.4,146.1,120.6,140.8,200.8,233.7,244.8,232.8,243.8,291,256.4,300.6,272.3,252.2,330,318.6,359.9,342.8,374,303.7,305.1
51191669,J,1,132.343991,388.600941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157079,J,1,132.33932,388.60332,0,239.9,176.8,167.5,179.5,167.7,179.6,200.6,183.5,269.8,242.9,268.3,243.4,292,264.2,260.3,241.3,294.8,332.3,328.8,360.8,343.1,314.3,326.8,304.3
49950204,J,1,132.343371,388.601297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49950205,J,1,132.341561,388.599827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590729,J,1,132.339201,388.60629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21639686,J,1,132.378515,388.575569,0,105.6,105.3,59.8,117.2,85,72.2,102.7,120.1,107,150.8,151.4,136.4,144.8,108.5,118.9,155.2,123.6,176.8,143.2,142.8,166.9,136.4,144.5,138.9
42879587,J,1,132.37456,388.576117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80665481,J,0.1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59399478,J,10,132.364044,388.561002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682074,J,1,132.365557,388.559085,0,0.22,0.21,0.22,0.22,0.22,0.22,0.22,0.21,0.22,0.22,0.22,0.22,0.21,0.21,0.25,0.21,0.21,0.22,0.21,0.25,0.22,0.22,0.21,0.22
8403029,J,10,132.36459,388.55828,1,85.3,78.8,49.5,40.3,51.1,80.8,91,107.8,128.7,148.8,172.9,122.6,160.4,224.2,160.9,171.1,173.7,143,150.6,121.2,128.1,115.8,140,134.3
42333390,J,10,132.320021,388.561188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19361014,J,10,132.359061,388.560475,0,183,179,98,87,98,147,169,214,252,292,423,325,410,406,488,378,353,317,303,297,343,352,341,267
76374981,J,10,132.366456,388.557769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31318147,J,10,132.364075,388.55273,0,77.9,70.3,51.8,34.6,50.8,38.2,81.5,93.2,117.2,132.2,152.8,131,158.1,137.6,171.6,140.6,149.2,118.5,125.7,116.9,112.6,116,183.1,127.3
57494694,J,10,132.309631,388.567111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24521445,J,10,132.322291,388.570781,0,122.5,83,83.2,70.2,94.9,82.5,127.2,236.6,192.9,199.1,175.3,292.3,232.8,213.4,216.7,201.6,221.4,231.5,218.5,145.8,147.8,181.7,158.2,125.2
8419668,J,10,132.329201,388.574511,0,304,218,226,219,150,228,286,410,382,329,401,438,513,406,395,400,437,508,434,475,505,558,503,379
40909989,J,1,132.350231,388.583981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40909990,J,1,132.347831,388.531585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
