NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
1590587,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
40706891,G,10,132.184321,388.667887,0, , , , , , , , , , , , , , , , , , , , , , , , 
29357488,G,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
1589609,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
82740746,J,0.1,132.239191,388.648931,0,74.6875,52.8625,56.775,56.8625,65.2375,66.6125,66.6125,93,89.5125,94.2125,100.025,97.9,111.5125,121.975,93.8625,116.65,113.275,95.425,92.5875,88.225,97.1375,86.2625,80.2625,74.3
84024003,J,0.1, , ,0,74.6875,52.8625,56.775,56.8625,65.2375,66.6125,66.6125,93,89.5125,94.2125,100.025,97.9,111.5125,121.975,93.8625,116.65,113.275,95.425,92.5875,88.225,97.1375,86.2625,80.2625,74.3
19867677,J,10,132.246297,388.656424,0,87.2,53,53.7,57.5,55.9,35.4,48.3,91.3,53,53.4,64.6,117.5,71.2,54.7,66.7,83.2,69.6,72.2,82.2,97.7,73,87,78.4,74.1
81782820,J,1,132.196901,388.666318,1,116.1,91.28888889,82,74.1,71.13333333,64.7,94.65555556,143.4111111,248.1555556,286.1,315.3888889,320.6111111,284.8777778,247.3555556,294.1333333,241.1111111,239.8666667,270.8444444,240.5444444,166.0888889,158.8222222,161.6111111,151.6555556,128.9
83398935,J,1,132.175372,388.664342,0,202.6426667,154.1326667,126.4033333,112.7973333,105.2833333,104.9766667,152.1566667,205.1773333,242.966,233.2066667,231.232,252.3466667,355.4653333,270.6713333,270.1006667,267.8133333,265.142,278.1513333,307.796,315.4566667,341.99,354.35,355.2766667,271.0233333
83488294,J,1,132.25241,388.66825,0,70.5,70.05625,68.38125,62.83125,64.475,68.4625,76.01875,79.34375,88.0125,90.48125,81.1625,91.19375,102.625,88.825,80.23125,85.79375,87.31875,85.45,99.78125,100.025,104.45,94.425,89.01875,86.6
83661285,J,1,132.2300576,388.574471,0,179.05,139.25,124.4,126.375,111.85,127.85,151.4,215.8,210.175,228.85,211.3,233.175,299.975,243.3,213.975,241.65,221.2,241.85,275.025,290.9,307.925,282.225,264.925,262.65
83703061,J,1,132.20136,388.64226,0,152.5,101.5,107.5,70.5,91.5,80,96.5,122,128,189,162.5,202,214,175.5,172.5,213,194.5,185,198,228,229.5,189.5,176,207
83976882,J,1,132.23322,388.63398,0,93.97272727,86.32727273,81.94545455,69.73636364,64.82727273,68.17272727,78.65454545,102.0272727,114.4636364,91.98181818,109.3818182,123.1727273,126.6727273,129.2181818,112.6181818,127.2,113.2090909,112.6636364,132.6272727,125.2,138.9272727,144.4545455,127.3727273,107.9363636
84024002,J,1,132.24663,388.62921,0,82.225,77.475,61.475,64.725,57.35,74.8,86.95,81.6,80.4575,82.705,72.4175,79.825,88.85,89.925,62.31,64.74,73.595,77.96,88.05,115.875,103.575,95.775,104.9,111.45
80542501,J,10,132.230294,388.675797,0,212.7678715,170.6072289,143.9919679,141.0927711,122.651004,127.2638554,165.3160643,203.0891165,226.1223293,235.6851406,250.4248594,277.6449799,318.8628916,283.4009639,259.4530522,282.1192771,278.3165462,285.5022088,307.8691165,312.3094779,327.4682731,315.6871486,307.2429719,272.6048193
60429296,J,10, , ,0,5.8,14.7,2.3,3.2,2.1,2.2,5.7,7.7,104.8,98.6,102.9,74.4,96.9,75.9,97.8,79.2,76.3,98.7,26.4,7.1,1.5,4.8,1.9,1.7
60509138,J,1, , ,0,6.5,14.7,1.8,3.7,1.9,2.7,3,11.5,114.1,102.7,87.8,77.8,70.3,25.7,70.9,80.3,85.9,101.9,28.8,10.7,1.3,7.9,2.2,1.5
60509137,J,1, , ,0,1.2,0.9,1,1.2,1.3,1.2,1.2,1.2,104.2,100,80.6,94.1,51,25.4,79.9,41.3,47.3,32.2,1.5,0.9,0.9,1.1,0.9,0.9
