NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
1590587,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
40706891,G,10,132.184321,388.667887,0, , , , , , , , , , , , , , , , , , , , , , , , 
29357488,G,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
1589609,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
82740746,J,0.1,132.239191,388.648931,0,71.3375,65.825,68.625,56.5125,58.7875,60.6125,66.7,84.3125,85.875,98.25,96.2375,87.2625,101.6625,105.625,106.2,103.65,113.6,89.075,86.7125,91.2875,83.8125,75.8375,84.6375,71.1625
84024003,J,0.1, , ,0,71.3375,65.825,68.625,56.5125,58.7875,60.6125,66.7,84.3125,85.875,98.25,96.2375,87.2625,101.6625,105.625,106.2,103.65,113.6,89.075,86.7125,91.2875,83.8125,75.8375,84.6375,71.1625
19867677,J,10,132.246297,388.656424,0,101.3,58.9,50.9,48.9,53.2,74.2,39.8,56.5,65.5,80.4,63.5,74.8,82,90.7,86.2,70.6,66.4,86.3,106.3,102.7,90.4,80.9,72.9,132.2
81782820,J,1,132.196901,388.666318,1,125.0555556,111.9444444,103.2888889,71.22222222,82.72222222,90.12222222,111.0111111,145.0555556,322.7333333,227.5222222,199.9222222,299.5555556,252.0333333,297.3555556,264.0333333,277.2888889,209.6333333,240.6777778,216.8777778,170.6111111,171.3333333,158.8555556,149.1444444,133.2777778
83398935,J,1,132.175372,388.664342,0,207.776,141.1266667,125.0626667,111.6653333,97.83666667,116.1573333,175.0366667,197.298,218.8053333,214.854,221.7686667,272.148,338.5733333,279.0013333,217.442,226.0373333,248.1393333,257.1066667,275.9133333,308.19,317.4166667,310.3093333,344.2566667,262.6433333
83488294,J,1,132.25241,388.66825,0,81.1875,63.66875,55.975,47.575,50.1375,64.225,84.2,72.2,79.06875,89.4375,89.73125,88.075,92.9375,81.6625,83.275,82.58125,79.29375,83.69375,91.06875,94.36875,97.18125,99.91875,93.59375,81.0125
83661285,J,1,132.2300576,388.574471,0,179.475,153.775,123.475,98.4,86.975,130.8,161.975,185.25,186.9,207.675,240.05,222,252.7,240.4,205.95,238.575,227.575,236.85,246.35,258.95,274.775,278.325,252.05,234.075
83703061,J,1,132.20136,388.64226,0,145.5,118.5,106.5,104.5,98,102.5,116.5,133,180,134,163.5,181,187,180.5,272.5,188,165.5,183.5,197.5,200.5,220.5,207,179.5,163.5
83976882,J,1,132.23322,388.63398,0,104.5909091,81.70909091,75.25454545,70.84545455,70.37272727,64.20909091,84.91818182,107.7818182,100.3181818,119.9,99.09090909,136.0090909,118.1636364,124.7545455,111.1090909,132.4454545,124.2909091,114.2727273,119.4636364,149.3090909,133.8818182,128.0181818,137.6363636,130.0727273
84024002,J,1,132.24663,388.62921,0,92.85,61.875,81.2,46.75,61.325,68.95,90.725,82.075,53.6725,73.4125,70.78,69.12,105.55,80.725,82.425,74.2575,58.7475,87.25,126.8,100.2,107.95,112.775,114.4,102.325
80542501,J,10,132.230294,388.675797,0,215.1329317,163.8136546,139.2803213,124.1634538,117.8598394,129.5168675,165.9180723,208.9331727,224.1785944,232.0016867,248.9416867,277.8034538,310.6590361,273.0355422,257.4885141,261.1191566,258.9828916,279.6081124,286.1036145,302.2118072,319.953012,311.7935743,305.1309237,257.1706827
60429296,J,10, , ,0,36,40.2,40.5,3.6,1.2,2.3,1.8,5,94.4,116.1,93.1,122.7,62.4,102.2,64.6,53.6,101.7,80.9,86.3,12.1,11.1,13.1,10.2,12.5
60509138,J,1, , ,0,3.2,3.4,2.3,0.9,0.9,1.2,0.9,2.8,89.6,86.5,75.7,119.8,68.1,74.9,69,72.6,94.7,87.4,87.8,15,14.7,19.5,14.5,13.7
