NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
1590587,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
40706891,G,10,132.184321,388.667887,0, , , , , , , , , , , , , , , , , , , , , , , , 
29357488,G,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
1589609,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
82740746,J,0.1,132.239191,388.648931,0,79.175,50.3875,52.5625,56.775,54.8625,60.525,56.075,91.8125,84.625,93.075,101.2875,95.425,92.975,108.775,107.3125,113.0875,98.2875,81.875,89.8125,105.2875,90.3125,84.7625,97.3375,76.6875
84024003,J,0.1, , ,0,79.175,50.3875,52.5625,56.775,54.8625,60.525,56.075,91.8125,84.625,93.075,101.2875,95.425,92.975,108.775,107.3125,113.0875,98.2875,81.875,89.8125,105.2875,90.3125,84.7625,97.3375,76.6875
19867677,J,10,132.246297,388.656424,0,57.5,79.4,71,46.2,41.6,52.4,82.5,58.3,59.1,62.5,70.8,79,100.3,609,90.2,66,89.2,59.9,104.5,65.5,85.1,88.2,68.2,99
81782820,J,1,132.196901,388.666318,1,114.3111111,97.15555556,100.9111111,80.6,76.25555556,80.48888889,99.95555556,116.1,145.7666667,147.3666667,160.2888889,149.6777778,181.6444444,151.5444444,161.4444444,181.7111111,165.2555556,170.4333333,168.8,178.9888889,166.7888889,160.8666667,155.1888889,142.4111111
83398935,J,1,132.175372,388.664342,0,228.5966667,146.9473333,125.47,119.606,120.8766667,107.3106667,165.2593333,188.4466667,217.8413333,206.432,224.494,242.6786667,300.4273333,253.768,235.9453333,277.768,229.812,240.258,298.276,333.436,381.8226667,325.8033333,328.5433333,240.2326667
83488294,J,1,132.25241,388.66825,0,81.36875,75.1625,66.93125,57.175,75.9875,71.61875,76.9,81.71875,89.5125,85.825,89.94375,88.35,90.45625,82.15,79.26875,88.33125,88.06875,87.99375,85.775,108.775,99.2375,92.59375,88.3875,79.425
83661285,J,1,132.2300576,388.574471,0,183.075,116.075,131.05,123.825,120.25,116.625,159.375,185.7,185.125,209.975,187.3,236.625,291.9,238.55,223.75,244.55,225.65,233.1,261.275,258.8,286.325,280.3,260.975,217.675
83703061,J,1,132.20136,388.64226,0,150.5,98.5,98.5,100.5,94.5,135.5,131,150.5,148,149,164,174.5,230.5,196.5,182.5,172,183,179.5,251,207.5,226.5,198.5,331.5,162
83976882,J,1,132.23322,388.63398,0,100.1454545,69.22727273,72.70909091,61.88181818,91.1,70.23636364,78.94545455,108.2909091,115.1272727,117.3454545,106.2909091,125.5454545,139.5272727,124.1272727,147.9363636,143.9181818,125.3181818,152.1636364,136.7272727,139.2909091,136.0727273,130.9363636,130.5090909,126.6909091
84024002,J,1,132.24663,388.62921,0,86.6,36.5025,65.15,64,56.475,80.55,77.95,76.55,90.375,89.675,86.45,96.05,89.3,89.9,79.425,105.95,83.375,102.05,87.025,98,99.875,112.3,103.475,95.175
80542501,J,10,132.230294,388.675797,0,214.6898394,159.4481526,146.8646586,139.3240964,136.3947791,131.173494,173.8795181,199.0092369,221.0542972,235.8459438,270.5275904,287.9351406,305.2448996,278.7566265,266.8851406,273.3946586,271.5743775,288.0551807,301.0471486,315.0234538,322.9939759,319.364257,306.060241,259.7277108
60429296,J,10, , ,0,2.3,15.5,1.5,2,2.2,2,38.7,6.7,7.1,3,3.9,2.1,2.2,15.3,5.4,2.5,40.9,11.7,1.8,6.3,1.9,6.1,13.4,4.2
60509138,J,1, , ,0,2.5,20.1,1.1,1.2,0.9,1.1,71.2,0.9,1.4,3.9,2.9,2.4,3,15.4,1.3,3.7,41.4,10.5,1.6,1.4,2.1,3.6,17.9,1.1
60509137,J,1, , ,0,1,0.5,1.5,2.7,1.4,1.5,1.3,1.3,1.3,2.3,1.3,1.3,1.3,1,1.5,2.5,1.3,1.2,1.5,1.3,1.5,2.6,1.5,1.3
