NodeID,type,A,longitude,latitude,D,fx_val0,fx_val1,fx_val2,fx_val3,fx_val4,fx_val5,fx_val6,fx_val7,fx_val8,fx_val9,fx_val10,fx_val11,fx_val12,fx_val13,fx_val14,fx_val15,fx_val16,fx_val17,fx_val18,fx_val19,fx_val20,fx_val21,fx_val22,fx_val23
1590587,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
40706891,G,10,132.184321,388.667887,0, , , , , , , , , , , , , , , , , , , , , , , , 
29357488,G,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
1589609,H,10,132.252856,388.645792,0, , , , , , , , , , , , , , , , , , , , , , , , 
82740746,J,0.1,132.239191,388.648931,0,65.9,59.0375,76.525,61.525,60.1,73.1,64,73.2375,107.225,91.3375,107.9875,102.225,99.75,99.0625,100.35,91.8,89.825,82.15,89.525,86.6625,97.95,79.8,67.4,63.775
84024003,J,0.1, , ,0,65.9,59.0375,76.525,61.525,60.1,73.1,64,73.2375,107.225,91.3375,107.9875,102.225,99.75,99.0625,100.35,91.8,89.825,82.15,89.525,86.6625,97.95,79.8,67.4,63.775
19867677,J,10,132.246297,388.656424,0,79.8,567,45.4,96.4,48,50.2,62,68.8,77,87.2,72,71.3,61.6,77.5,87.4,59.7,59.1,85.9,88.8,74.8,86.5,129.7,111.9,88.5
81782820,J,1,132.196901,388.666318,1,115.7888889,102.9888889,84.87777778,73.93333333,77.02222222,90.47777778,104.5111111,142.5555556,237.7666667,222.5,252.1555556,253.7555556,251.7888889,230.0777778,324.9222222,305.9,329.0555556,229.6666667,169.0444444,166.3333333,167.3444444,171.7,166.1222222,144.8333333
83398935,J,1,132.175372,388.664342,0,171.9026667,132.9066667,107.7433333,95.73066667,97.51666667,105.0633333,162.31,178.1973333,213.1,205.8506667,228.5973333,240.526,352.0506667,226.2653333,232.4273333,255.638,241.1213333,269.9753333,283.1186667,322.6833333,341.2766667,288.6766667,303.8426667,251.8033333
83488294,J,1,132.25241,388.66825,0,66.91875,56.7625,56.96875,49.43125,64.86875,84.44375,70.59375,77.15,81.79375,86.2,83.66875,97.15625,104.45,83.2625,83.73125,85.03125,78.0375,89.00625,90.775,93.5375,91.0375,87.5125,87.8875,87.89375
83661285,J,1,132.2300576,388.574471,0,179.825,141.95,106.325,88.25,88.05,133.025,175.8,176.7,190.425,199.95,212.125,210.2,257.025,211.45,222.675,210.225,216.475,249.25,236.65,281.375,293.225,271.275,254.825,228.1
83703061,J,1,132.20136,388.64226,0,153,108.5,98,93.5,78,61.5,113.5,116.5,142.5,160.5,173,197.5,291,166,179,177,171.5,164,193,246.5,204.5,203,199.5,152
83976882,J,1,132.23322,388.63398,0,96.83636364,77.97272727,61.59090909,48.71818182,64.45454545,64.81818182,90.32727273,92.80909091,105.1181818,137.8181818,111.1454545,121.0454545,121.4181818,123.9272727,108.6545455,116.6454545,124.0090909,107.9818182,157,156,134.8818182,135.5818182,124.0545455,113.5909091
84024002,J,1,132.24663,388.62921,0,78.675,65.025,80.15,64.775,87.95,60.8,84.8,72.55,53.3925,66.9075,53.56,83.4,75.875,62.98,64.9275,73.11,56.0375,61.5425,97.575,95.95,107.275,96.2,82.525,98.05
80542501,J,10,132.230294,388.675797,0,210.9562249,173.3317269,128.6738956,116.7634538,114.4204819,129.4911647,168.4746988,194.5608032,219.8893173,232.3311245,245.3104819,264.0625301,322.5454618,262.7487952,252.6942972,262.1189157,262.9061847,291.0812851,299.0897992,303.7824498,312.1742972,305.748996,291.9128514,255.1534137
60429296,J,10, , ,0,18.8,53.5,59.5,9.3,64.9,9.6,15.7,15.1,106.2,96.7,105.3,118,101,108.9,115.8,100.3,86.1,82.6,22.4,25.6,9.9,91.8,59.3,19
60509138,J,1, , ,0,15.6,87.2,56.8,14.6,67,14.6,14.3,14.8,55.3,100,104.2,118.1,49.2,65.2,119.8,105.8,86.2,50,23.4,26.4,13.7,69.7,59.4,20.1
60509137,J,1, , ,0,1.1,1.3,1.5,2.6,1.5,1.5,2.2,1.4,59.3,100.7,101.4,22.1,51.1,65.4,35.1,34.3,58.2,34.4,19.7,19.1,1.4,18.6,12.7,1
